Order_ID,Customer_ID,Product_Category,Order_Date,Quantity,Revenue
ORD_00102311,CUST_013024,Home & Garden,2024-01-06,1,480.267
ORD_00100028,CUST_010917,Home & Garden,2024-01-07,1,172.87
ORD_00103928,CUST_010387,Home & Garden,2024-01-07,2,400.9
ORD_00103532,CUST_010358,Clothing,2024-01-07,1,186.27
ORD_00102703,CUST_011173,Electronics,2024-01-08,7,6402.97
ORD_00101087,CUST_012114,Books,2024-01-08,1,51.53
ORD_00103430,CUST_013471,Books,2024-01-08,1,55.27
ORD_00101323,CUST_012454,Books,2024-01-08,6,204.12
ORD_00101903,CUST_010325,Home & Garden,2024-01-08,2,582.12
ORD_00100817,CUST_013251,Sports,2024-01-08,5,682.25
ORD_00104692,CUST_011428,Clothing,2024-01-08,2,529.66
ORD_00102626,CUST_013798,Home & Garden,2024-01-08,3,254.73
ORD_00104455,CUST_011173,Clothing,2024-01-09,3,709.29
ORD_00100824,CUST_013101,Sports,2024-01-10,3,1019.853
ORD_00103231,CUST_013025,Electronics,2024-01-10,6,3436.14
ORD_00100201,CUST_014419,Sports,2024-01-10,2,450.9756
ORD_00102475,CUST_014424,Sports,2024-01-10,1,43.428
ORD_00100360,CUST_014570,Clothing,2024-01-10,6,399.9
ORD_00102259,CUST_010208,Books,2024-01-10,1,9.17
ORD_00100204,CUST_014566,Electronics,2024-01-10,5,1140.05
ORD_00104626,CUST_014082,Books,2024-01-10,1,14.292
ORD_00100356,CUST_012167,Books,2024-01-10,2,58.84
ORD_00104470,CUST_010516,Sports,2024-01-10,2,420.56
ORD_00104142,CUST_014498,Home & Garden,2024-01-11,2,1184.7486
ORD_00101116,CUST_014722,Electronics,2024-01-11,5,8559.55
ORD_00103044,CUST_011673,Beauty,2024-01-11,3,34.6032
ORD_00104511,CUST_013877,Sports,2024-01-11,2,340.3
ORD_00101286,CUST_013889,Beauty,2024-01-11,1,76.7
ORD_00104367,CUST_013602,Home & Garden,2024-01-12,1,786.02
ORD_00103743,CUST_011469,Home & Garden,2024-01-12,2,1539.82
ORD_00100401,CUST_012417,Sports,2024-01-12,2,626.38
ORD_00103499,CUST_010124,Sports,2024-01-12,1,320.22
ORD_00101734,CUST_013647,Electronics,2024-01-12,4,1523.88
ORD_00104306,CUST_010551,Beauty,2024-01-12,9,210.231
ORD_00103450,CUST_011383,Home & Garden,2024-01-13,1,175.67
ORD_00102872,CUST_014534,Beauty,2024-01-13,1,106.85
ORD_00104861,CUST_011805,Electronics,2024-01-13,3,4455.21
ORD_00103510,CUST_014683,Clothing,2024-01-13,2,446.022
ORD_00103218,CUST_011946,Electronics,2024-01-13,2,547.5
ORD_00103008,CUST_011010,Home & Garden,2024-01-13,1,446.59
ORD_00103088,CUST_011070,Beauty,2024-01-13,2,60.3598
ORD_00100579,CUST_010066,Clothing,2024-01-13,4,93.36
ORD_00100956,CUST_013408,Beauty,2024-01-13,10,560.196
ORD_00101831,CUST_014958,Home & Garden,2024-01-13,1,25.0319
ORD_00101406,CUST_013462,Sports,2024-01-13,3,306.84
ORD_00102695,CUST_011050,Sports,2024-01-14,1,295.37
ORD_00104594,CUST_012479,Sports,2024-01-14,6,2124.63
ORD_00101249,CUST_013504,Books,2024-01-14,8,233.52
ORD_00102818,CUST_010328,Home & Garden,2024-01-14,2,1350.94
ORD_00100646,CUST_013125,Clothing,2024-01-14,2,423.0
ORD_00103650,CUST_012188,Books,2024-01-14,1,30.38
ORD_00103968,CUST_010385,Home & Garden,2024-01-15,2,953.0
ORD_00102680,CUST_013936,Books,2024-01-15,2,35.676
ORD_00104271,CUST_012013,Clothing,2024-01-15,4,811.44
ORD_00103496,CUST_013220,Home & Garden,2024-01-15,1,71.4336
ORD_00104922,CUST_014243,Home & Garden,2024-01-15,1,337.31
ORD_00102593,CUST_011871,Books,2024-01-16,3,80.7
ORD_00101871,CUST_013480,Electronics,2024-01-16,3,475.29
ORD_00104512,CUST_011129,Sports,2024-01-16,2,367.4454
ORD_00104219,CUST_010637,Home & Garden,2024-01-16,2,685.72
ORD_00100937,CUST_011270,Electronics,2024-01-16,3,3322.08
ORD_00103334,CUST_012852,Home & Garden,2024-01-16,1,98.5365
ORD_00104804,CUST_012240,Books,2024-01-16,1,46.34
ORD_00103530,CUST_014706,Electronics,2024-01-16,6,6386.7
ORD_00100692,CUST_012715,Home & Garden,2024-01-16,3,820.95
ORD_00100725,CUST_010762,Home & Garden,2024-01-17,2,1003.84
ORD_00104680,CUST_010591,Home & Garden,2024-01-17,2,1228.384
ORD_00103255,CUST_012514,Beauty,2024-01-17,1,119.6
ORD_00104689,CUST_010387,Books,2024-01-17,4,93.96
ORD_00101238,CUST_011212,Books,2024-01-17,1,30.4482
ORD_00100663,CUST_012201,Electronics,2024-01-17,1,1430.919
ORD_00101755,CUST_011579,Sports,2024-01-17,1,56.83
ORD_00101262,CUST_010980,Sports,2024-01-18,4,629.64
ORD_00100667,CUST_014232,Electronics,2024-01-18,7,8673.3612
ORD_00102438,CUST_014197,Electronics,2024-01-18,2,2814.72
ORD_00103528,CUST_014443,Electronics,2024-01-18,4,2126.32
ORD_00104448,CUST_011063,Books,2024-01-18,1,28.5675
ORD_00104875,CUST_011122,Electronics,2024-01-18,1,257.64
ORD_00100447,CUST_013736,Electronics,2024-01-18,3,1349.16
ORD_00100293,CUST_014113,Clothing,2024-01-18,1,34.1418
ORD_00104260,CUST_012613,Electronics,2024-01-18,2,1755.12
ORD_00104666,CUST_010686,Beauty,2024-01-18,2,220.62
ORD_00104215,CUST_014804,Electronics,2024-01-18,1,1040.5374
ORD_00104911,CUST_011699,Clothing,2024-01-19,3,214.65
ORD_00101664,CUST_014102,Books,2024-01-19,1,21.879
ORD_00101788,CUST_013239,Home & Garden,2024-01-19,1,401.73
ORD_00104483,CUST_010057,Beauty,2024-01-19,2,226.16
ORD_00104041,CUST_011477,Sports,2024-01-20,1,75.12
ORD_00102233,CUST_010635,Clothing,2024-01-20,1,60.24
ORD_00100710,CUST_010307,Beauty,2024-01-20,1,69.6686
ORD_00102517,CUST_014634,Sports,2024-01-20,1,174.573
ORD_00102428,CUST_014802,Electronics,2024-01-20,1,1879.23
ORD_00103427,CUST_013083,Beauty,2024-01-20,1,46.8552
ORD_00101064,CUST_012779,Beauty,2024-01-20,5,300.355
ORD_00100531,CUST_013394,Books,2024-01-20,3,89.16
ORD_00104446,CUST_014721,Electronics,2024-01-20,8,8104.0
ORD_00101688,CUST_010060,Sports,2024-01-20,3,191.8056
ORD_00102715,CUST_012583,Sports,2024-01-20,2,134.14
ORD_00104833,CUST_010815,Clothing,2024-01-21,1,68.975
ORD_00103946,CUST_012105,Beauty,2024-01-21,4,287.24
ORD_00104934,CUST_010888,Home & Garden,2024-01-21,5,780.9
ORD_00103637,CUST_014953,Clothing,2024-01-21,2,528.76
ORD_00101307,CUST_012577,Books,2024-01-21,1,13.3
ORD_00103392,CUST_014996,Books,2024-01-21,3,160.47
ORD_00101728,CUST_011210,Books,2024-01-21,2,71.1666
ORD_00101518,CUST_012892,Sports,2024-01-21,2,981.36
ORD_00102215,CUST_011013,Beauty,2024-01-22,3,259.71
ORD_00101484,CUST_012768,Books,2024-01-22,6,188.6598
ORD_00104646,CUST_014914,Books,2024-01-22,2,74.76
ORD_00103989,CUST_010674,Home & Garden,2024-01-22,3,1719.48
ORD_00102107,CUST_013172,Beauty,2024-01-22,2,249.62
ORD_00100625,CUST_011437,Home & Garden,2024-01-23,3,1186.77
ORD_00101953,CUST_012010,Home & Garden,2024-01-23,2,521.22
ORD_00100919,CUST_013193,Clothing,2024-01-23,5,395.1
ORD_00104850,CUST_011131,Beauty,2024-01-23,3,102.255
ORD_00100946,CUST_014145,Beauty,2024-01-24,4,132.6464
ORD_00102173,CUST_013716,Home & Garden,2024-01-24,3,1357.98
ORD_00104657,CUST_011051,Clothing,2024-01-24,2,86.96
ORD_00101757,CUST_013553,Electronics,2024-01-24,4,7516.12
ORD_00102106,CUST_014982,Beauty,2024-01-24,2,74.3328
ORD_00102454,CUST_011709,Electronics,2024-01-25,3,3348.06
ORD_00104855,CUST_014115,Books,2024-01-25,1,52.7
ORD_00102455,CUST_011685,Sports,2024-01-25,5,1440.75
ORD_00102656,CUST_013852,Books,2024-01-25,5,290.15
ORD_00101710,CUST_012568,Sports,2024-01-25,3,963.84
ORD_00103509,CUST_011531,Electronics,2024-01-25,1,919.8312
ORD_00101882,CUST_013319,Clothing,2024-01-25,2,170.816
ORD_00101315,CUST_012796,Electronics,2024-01-25,2,2845.04
ORD_00101661,CUST_012108,Books,2024-01-25,3,115.05
ORD_00100193,CUST_011944,Sports,2024-01-26,1,109.28
ORD_00104582,CUST_011202,Home & Garden,2024-01-26,7,4619.72
ORD_00102591,CUST_010371,Clothing,2024-01-26,1,281.59
ORD_00103607,CUST_010772,Sports,2024-01-26,1,315.54
ORD_00100767,CUST_010385,Books,2024-01-26,2,14.6268
ORD_00104888,CUST_011695,Electronics,2024-01-26,2,3981.12
ORD_00100974,CUST_014721,Electronics,2024-01-26,1,600.5478
ORD_00101619,CUST_013784,Home & Garden,2024-01-26,2,908.74
ORD_00102644,CUST_011111,Books,2024-01-26,1,45.46
ORD_00101542,CUST_012416,Books,2024-01-26,3,130.11
ORD_00100794,CUST_013586,Books,2024-01-26,2,90.64
ORD_00102131,CUST_011332,Books,2024-01-26,2,38.8332
ORD_00104886,CUST_014721,Electronics,2024-01-26,1,871.69
ORD_00100228,CUST_012664,Sports,2024-01-26,1,247.61
ORD_00104273,CUST_011821,Electronics,2024-01-27,4,3114.48
ORD_00101951,CUST_014685,Electronics,2024-01-27,5,2159.12
ORD_00104825,CUST_013327,Sports,2024-01-27,1,101.9
ORD_00100073,CUST_010886,Electronics,2024-01-27,2,2060.44
ORD_00104423,CUST_014822,Books,2024-01-27,6,212.5368
ORD_00101136,CUST_013677,Beauty,2024-01-27,2,117.5196
ORD_00102845,CUST_011408,Clothing,2024-01-28,1,59.68
ORD_00101131,CUST_013383,Clothing,2024-01-28,5,706.8
ORD_00104098,CUST_012457,Electronics,2024-01-28,3,1844.07
ORD_00104004,CUST_010866,Home & Garden,2024-01-28,3,143.7354
ORD_00102781,CUST_013880,Sports,2024-01-28,1,157.59
ORD_00100171,CUST_011185,Clothing,2024-01-28,1,138.65
ORD_00100607,CUST_012292,Clothing,2024-01-28,3,233.76
ORD_00102361,CUST_010806,Sports,2024-01-28,1,223.88
ORD_00101814,CUST_014787,Electronics,2024-01-29,3,3819.87
ORD_00104376,CUST_010091,Books,2024-01-29,1,17.03
ORD_00101665,CUST_013057,Books,2024-01-29,2,93.2
ORD_00102385,CUST_012395,Home & Garden,2024-01-29,1,334.72
ORD_00104447,CUST_011130,Electronics,2024-01-29,1,323.09
ORD_00101213,CUST_010580,Beauty,2024-01-30,1,143.83
ORD_00100930,CUST_012040,Books,2024-01-30,3,118.7784
ORD_00102286,CUST_014795,Clothing,2024-01-30,1,231.04
ORD_00104124,CUST_014139,Electronics,2024-01-30,5,8028.55
ORD_00103638,CUST_011384,Clothing,2024-01-30,1,39.0135
ORD_00104908,CUST_013851,Books,2024-01-30,2,63.88
ORD_00101698,CUST_010823,Home & Garden,2024-01-30,4,2716.0
ORD_00103736,CUST_011650,Home & Garden,2024-01-30,4,1679.76
ORD_00100782,CUST_010929,Home & Garden,2024-01-31,4,1331.976
ORD_00104847,CUST_010197,Beauty,2024-01-31,2,174.56
ORD_00103125,CUST_010224,Clothing,2024-01-31,2,129.16
ORD_00102543,CUST_014715,Beauty,2024-02-01,3,44.808
ORD_00102727,CUST_012646,Beauty,2024-02-01,3,121.32
ORD_00103162,CUST_010957,Sports,2024-02-01,1,116.84
ORD_00104211,CUST_010966,Clothing,2024-02-01,1,18.28
ORD_00103901,CUST_012929,Home & Garden,2024-02-01,8,2126.96
ORD_00104990,CUST_010896,Home & Garden,2024-02-01,1,490.59
ORD_00104915,CUST_011305,Books,2024-02-02,2,109.12
ORD_00100686,CUST_013315,Beauty,2024-02-02,4,315.68
ORD_00100430,CUST_011099,Clothing,2024-02-02,3,432.57
ORD_00103810,CUST_014033,Beauty,2024-02-02,4,356.88
ORD_00104158,CUST_014507,Beauty,2024-02-02,4,458.16
ORD_00104068,CUST_010367,Electronics,2024-02-02,1,1736.496
ORD_00102622,CUST_011429,Home & Garden,2024-02-02,3,1422.03
ORD_00101150,CUST_013136,Home & Garden,2024-02-02,4,1864.8
ORD_00104761,CUST_011520,Electronics,2024-02-02,6,8159.4
ORD_00100766,CUST_014598,Clothing,2024-02-03,3,230.823
ORD_00104282,CUST_010813,Home & Garden,2024-02-03,2,805.8778
ORD_00103228,CUST_012813,Clothing,2024-02-03,2,261.26
ORD_00102959,CUST_011924,Sports,2024-02-03,1,303.26
ORD_00102860,CUST_010180,Sports,2024-02-03,1,225.9
ORD_00103219,CUST_012953,Books,2024-02-04,1,35.54
ORD_00104435,CUST_011190,Books,2024-02-04,5,74.85
ORD_00101628,CUST_010843,Beauty,2024-02-04,3,116.64
ORD_00104443,CUST_012370,Beauty,2024-02-04,3,277.9692
ORD_00102501,CUST_011987,Clothing,2024-02-05,4,447.6
ORD_00104536,CUST_012221,Electronics,2024-02-05,2,2116.88
ORD_00102067,CUST_012255,Books,2024-02-05,2,15.5584
ORD_00104145,CUST_010996,Sports,2024-02-05,7,2207.1021
ORD_00103225,CUST_012206,Clothing,2024-02-05,4,1196.4
ORD_00101157,CUST_012702,Sports,2024-02-05,9,787.14
ORD_00104025,CUST_011937,Books,2024-02-05,1,17.13
ORD_00102204,CUST_013369,Books,2024-02-05,1,36.85
ORD_00103780,CUST_013459,Home & Garden,2024-02-05,3,1613.28
ORD_00101722,CUST_013207,Electronics,2024-02-05,8,9584.4112
ORD_00103112,CUST_011751,Home & Garden,2024-02-06,1,474.3
ORD_00101427,CUST_014665,Electronics,2024-02-06,1,1036.62
ORD_00101720,CUST_013994,Home & Garden,2024-02-06,1,306.4289
ORD_00101721,CUST_014489,Home & Garden,2024-02-06,1,796.59
ORD_00102015,CUST_013315,Books,2024-02-06,3,66.21
ORD_00101948,CUST_014727,Beauty,2024-02-06,1,117.7473
ORD_00101532,CUST_010043,Clothing,2024-02-06,2,182.42
ORD_00104450,CUST_010425,Clothing,2024-02-07,1,275.09
ORD_00103908,CUST_010355,Books,2024-02-07,1,56.91
ORD_00104953,CUST_012543,Sports,2024-02-07,4,100.44
ORD_00102834,CUST_014512,Electronics,2024-02-07,1,1507.67
ORD_00102929,CUST_010263,Home & Garden,2024-02-07,1,477.55
ORD_00100641,CUST_010407,Sports,2024-02-07,2,55.1304
ORD_00101968,CUST_012303,Electronics,2024-02-07,2,623.3968
ORD_00101365,CUST_011491,Books,2024-02-07,3,97.92
ORD_00104055,CUST_011652,Sports,2024-02-07,2,339.96
ORD_00101613,CUST_010783,Beauty,2024-02-07,1,59.6
ORD_00103631,CUST_013422,Books,2024-02-07,3,24.06
ORD_00103297,CUST_014383,Electronics,2024-02-08,3,1743.06
ORD_00104103,CUST_011502,Books,2024-02-08,1,11.04
ORD_00102075,CUST_012482,Electronics,2024-02-08,1,50.06
ORD_00102223,CUST_014072,Home & Garden,2024-02-08,1,566.1392
ORD_00101247,CUST_014193,Clothing,2024-02-08,2,310.62
ORD_00102899,CUST_012260,Clothing,2024-02-08,7,431.62
ORD_00101295,CUST_011175,Books,2024-02-09,4,199.24
ORD_00104490,CUST_011343,Books,2024-02-09,3,125.19
ORD_00103101,CUST_011001,Beauty,2024-02-09,5,419.316
ORD_00101634,CUST_014438,Books,2024-02-09,2,87.62
ORD_00102416,CUST_011573,Clothing,2024-02-10,2,118.8
ORD_00100503,CUST_013541,Electronics,2024-02-10,3,5117.79
ORD_00104826,CUST_010041,Clothing,2024-02-10,1,66.4356
ORD_00102716,CUST_012654,Clothing,2024-02-10,3,99.81
ORD_00104574,CUST_014260,Beauty,2024-02-10,2,156.8658
ORD_00101342,CUST_010740,Beauty,2024-02-11,1,12.71
ORD_00103820,CUST_011489,Books,2024-02-11,2,50.6
ORD_00100465,CUST_014880,Home & Garden,2024-02-11,1,671.25
ORD_00103690,CUST_013847,Electronics,2024-02-11,2,781.66
ORD_00102224,CUST_010204,Clothing,2024-02-11,1,223.3
ORD_00104723,CUST_012339,Clothing,2024-02-12,7,1272.8548
ORD_00102114,CUST_014966,Books,2024-02-12,2,35.76
ORD_00100880,CUST_012296,Clothing,2024-02-12,2,511.28
ORD_00104207,CUST_010267,Home & Garden,2024-02-12,1,57.41
ORD_00103186,CUST_010833,Books,2024-02-12,6,332.58
ORD_00100482,CUST_011456,Home & Garden,2024-02-12,1,255.7812
ORD_00102264,CUST_013922,Electronics,2024-02-12,2,732.6046
ORD_00102752,CUST_010534,Beauty,2024-02-12,1,35.45
ORD_00104543,CUST_014283,Home & Garden,2024-02-13,1,705.897
ORD_00100348,CUST_012830,Clothing,2024-02-13,1,180.65
ORD_00100231,CUST_013716,Books,2024-02-13,3,115.02
ORD_00100075,CUST_011583,Home & Garden,2024-02-13,5,827.44
ORD_00102296,CUST_013564,Books,2024-02-13,2,48.46
ORD_00101908,CUST_014671,Electronics,2024-02-13,1,1655.93
ORD_00104598,CUST_014864,Beauty,2024-02-13,3,433.17
ORD_00102460,CUST_013441,Electronics,2024-02-14,6,8933.76
ORD_00100312,CUST_013580,Beauty,2024-02-14,2,109.737
ORD_00102685,CUST_011224,Home & Garden,2024-02-14,1,290.63
ORD_00103673,CUST_013523,Beauty,2024-02-14,2,151.82
ORD_00102299,CUST_014731,Sports,2024-02-15,2,305.7
ORD_00103411,CUST_010024,Books,2024-02-15,7,407.54
ORD_00103708,CUST_011430,Beauty,2024-02-15,1,35.45
ORD_00100045,CUST_011752,Electronics,2024-02-15,1,1440.83
ORD_00103909,CUST_014577,Home & Garden,2024-02-15,5,2310.55
ORD_00100142,CUST_010536,Books,2024-02-15,2,19.74
ORD_00100599,CUST_011624,Home & Garden,2024-02-15,3,364.41
ORD_00100015,CUST_012585,Home & Garden,2024-02-15,2,306.02
ORD_00104535,CUST_013032,Home & Garden,2024-02-15,5,2607.133
ORD_00104238,CUST_011902,Clothing,2024-02-15,1,182.2548
ORD_00104686,CUST_010782,Books,2024-02-16,1,53.43
ORD_00103247,CUST_012854,Clothing,2024-02-16,7,223.0221
ORD_00102624,CUST_011860,Clothing,2024-02-16,2,300.82
ORD_00104505,CUST_013264,Home & Garden,2024-02-16,1,306.23
ORD_00101785,CUST_011526,Home & Garden,2024-02-16,1,439.66
ORD_00101325,CUST_014699,Clothing,2024-02-16,1,112.8752
ORD_00101329,CUST_013395,Home & Garden,2024-02-16,1,532.74
ORD_00102503,CUST_011151,Electronics,2024-02-16,3,4137.6096
ORD_00101473,CUST_014312,Sports,2024-02-17,2,533.44
ORD_00104935,CUST_013267,Books,2024-02-17,1,34.88
ORD_00103195,CUST_013512,Beauty,2024-02-17,1,67.91
ORD_00104385,CUST_011033,Electronics,2024-02-17,1,563.33
ORD_00100532,CUST_010763,Sports,2024-02-17,2,750.7
ORD_00104949,CUST_014674,Books,2024-02-17,4,40.64
ORD_00101984,CUST_011074,Electronics,2024-02-17,2,1221.7104
ORD_00103196,CUST_010501,Books,2024-02-17,3,81.9516
ORD_00103091,CUST_011529,Clothing,2024-02-17,1,291.48
ORD_00104797,CUST_011963,Sports,2024-02-17,1,203.36
ORD_00100668,CUST_014152,Clothing,2024-02-18,1,198.4265
ORD_00102893,CUST_013673,Home & Garden,2024-02-18,1,659.35
ORD_00100701,CUST_013518,Books,2024-02-18,1,46.29
ORD_00101104,CUST_014182,Clothing,2024-02-18,1,274.57
ORD_00103270,CUST_013864,Sports,2024-02-18,1,407.36
ORD_00100684,CUST_014916,Beauty,2024-02-18,1,43.26
ORD_00104196,CUST_014526,Sports,2024-02-18,6,2189.64
ORD_00104653,CUST_012262,Electronics,2024-02-18,1,1476.96
ORD_00101299,CUST_014942,Books,2024-02-19,1,14.96
ORD_00102880,CUST_014731,Home & Garden,2024-02-19,3,1597.9686
ORD_00104771,CUST_012963,Home & Garden,2024-02-19,1,385.87
ORD_00102062,CUST_012457,Books,2024-02-19,3,106.1982
ORD_00101239,CUST_010205,Books,2024-02-19,1,25.636
ORD_00104225,CUST_011852,Sports,2024-02-19,3,198.2787
ORD_00100900,CUST_014683,Electronics,2024-02-19,6,8928.84
ORD_00100256,CUST_010944,Electronics,2024-02-19,6,10432.92
ORD_00104078,CUST_012240,Books,2024-02-19,3,84.06
ORD_00102774,CUST_011982,Home & Garden,2024-02-20,1,125.82
ORD_00101168,CUST_010351,Electronics,2024-02-20,2,1308.405
ORD_00103153,CUST_011207,Sports,2024-02-20,1,199.49
ORD_00103721,CUST_013719,Electronics,2024-02-20,1,823.5864
ORD_00102736,CUST_014193,Clothing,2024-02-20,1,214.95
ORD_00103868,CUST_010163,Books,2024-02-20,5,94.25
ORD_00101587,CUST_013309,Sports,2024-02-20,1,113.18
ORD_00103078,CUST_010435,Clothing,2024-02-21,3,663.45
ORD_00104542,CUST_014150,Home & Garden,2024-02-21,1,127.82
ORD_00100385,CUST_011294,Beauty,2024-02-21,1,128.5
ORD_00103155,CUST_012824,Beauty,2024-02-21,1,58.38
ORD_00102815,CUST_014175,Beauty,2024-02-21,3,274.62
ORD_00104150,CUST_010946,Home & Garden,2024-02-21,3,666.15
ORD_00102760,CUST_012841,Clothing,2024-02-21,4,718.2
ORD_00104678,CUST_010434,Beauty,2024-02-21,4,131.08
ORD_00104036,CUST_012007,Electronics,2024-02-21,3,3496.3992
ORD_00103861,CUST_013963,Beauty,2024-02-22,1,114.75
ORD_00101288,CUST_011865,Electronics,2024-02-22,7,8587.67
ORD_00102470,CUST_011183,Electronics,2024-02-22,1,895.7
ORD_00103120,CUST_014392,Beauty,2024-02-22,5,100.104
ORD_00100168,CUST_014525,Electronics,2024-02-22,4,2958.0304
ORD_00104034,CUST_012289,Electronics,2024-02-22,2,2325.6
ORD_00103403,CUST_013893,Electronics,2024-02-22,3,2643.96
ORD_00103145,CUST_010449,Sports,2024-02-22,1,209.98
ORD_00104467,CUST_011923,Electronics,2024-02-23,2,2348.874
ORD_00102356,CUST_014507,Home & Garden,2024-02-23,1,606.65
ORD_00102138,CUST_011785,Electronics,2024-02-23,2,964.5936
ORD_00101666,CUST_010584,Electronics,2024-02-23,1,430.2
ORD_00103193,CUST_012609,Electronics,2024-02-23,2,2996.28
ORD_00101017,CUST_010265,Electronics,2024-02-23,2,1009.5252
ORD_00101832,CUST_011095,Sports,2024-02-23,2,466.26
ORD_00100848,CUST_012588,Home & Garden,2024-02-23,1,125.43
ORD_00103307,CUST_013772,Books,2024-02-24,1,45.88
ORD_00103851,CUST_013460,Electronics,2024-02-24,2,1485.62
ORD_00103992,CUST_012455,Home & Garden,2024-02-24,2,642.5592
ORD_00104791,CUST_014553,Books,2024-02-24,1,12.8656
ORD_00101617,CUST_012671,Books,2024-02-24,1,20.18
ORD_00103872,CUST_013643,Electronics,2024-02-24,2,1413.9124
ORD_00103752,CUST_012209,Home & Garden,2024-02-24,2,1516.36
ORD_00103363,CUST_010837,Books,2024-02-25,1,12.66
ORD_00101931,CUST_013392,Home & Garden,2024-02-25,1,195.0524
ORD_00104058,CUST_014324,Home & Garden,2024-02-25,3,626.7
ORD_00100235,CUST_011002,Home & Garden,2024-02-25,1,496.9664
ORD_00102500,CUST_010486,Clothing,2024-02-25,1,149.93
ORD_00104713,CUST_012348,Sports,2024-02-25,1,426.0
ORD_00103423,CUST_012037,Beauty,2024-02-25,2,145.68
ORD_00104596,CUST_013632,Clothing,2024-02-25,6,1474.74
ORD_00101603,CUST_012677,Books,2024-02-25,4,135.1008
ORD_00104280,CUST_011624,Electronics,2024-02-25,1,1799.97
ORD_00101011,CUST_013392,Home & Garden,2024-02-26,6,302.5848
ORD_00103000,CUST_014840,Sports,2024-02-26,2,213.76
ORD_00104515,CUST_012150,Beauty,2024-02-26,1,109.43
ORD_00101142,CUST_010098,Electronics,2024-02-26,1,589.79
ORD_00104310,CUST_012977,Books,2024-02-26,10,173.6
ORD_00100549,CUST_011241,Sports,2024-02-26,3,573.93
ORD_00100072,CUST_012722,Beauty,2024-02-26,1,13.7956
ORD_00101270,CUST_013973,Home & Garden,2024-02-26,3,1852.71
ORD_00101471,CUST_013488,Electronics,2024-02-26,1,1443.13
ORD_00104731,CUST_010210,Beauty,2024-02-26,3,234.54
ORD_00102912,CUST_012974,Beauty,2024-02-27,1,60.57
ORD_00100586,CUST_014258,Beauty,2024-02-27,2,92.74
ORD_00104108,CUST_010300,Electronics,2024-02-27,2,1322.14
ORD_00100755,CUST_011132,Sports,2024-02-27,4,1274.0628
ORD_00101335,CUST_011668,Home & Garden,2024-02-27,2,656.4
ORD_00104076,CUST_012276,Books,2024-02-27,1,57.04
ORD_00104867,CUST_010048,Sports,2024-02-28,3,608.7705
ORD_00101066,CUST_012225,Electronics,2024-02-28,2,1919.6054
ORD_00101054,CUST_013397,Electronics,2024-02-28,1,1967.87
ORD_00100633,CUST_011363,Books,2024-02-28,1,32.96
ORD_00103796,CUST_012134,Electronics,2024-02-28,3,4630.5582
ORD_00102596,CUST_013407,Books,2024-02-28,3,155.4708
ORD_00103744,CUST_013791,Beauty,2024-02-28,2,246.1
ORD_00103013,CUST_011670,Electronics,2024-02-28,4,1205.44
ORD_00101252,CUST_013473,Clothing,2024-02-29,1,46.14
ORD_00102341,CUST_010154,Beauty,2024-02-29,6,310.56
ORD_00103353,CUST_013302,Books,2024-02-29,5,181.7
ORD_00103362,CUST_010986,Books,2024-02-29,2,25.32
ORD_00104546,CUST_014269,Sports,2024-02-29,2,717.06
ORD_00102915,CUST_011262,Books,2024-02-29,10,326.8
ORD_00102473,CUST_013805,Sports,2024-03-01,2,754.54
ORD_00103664,CUST_011290,Electronics,2024-03-01,1,958.0142
ORD_00102458,CUST_012596,Clothing,2024-03-01,1,66.572
ORD_00100777,CUST_011306,Sports,2024-03-01,1,125.72
ORD_00100170,CUST_012240,Books,2024-03-01,2,65.24
ORD_00104410,CUST_014379,Clothing,2024-03-01,1,297.95
ORD_00100560,CUST_014105,Books,2024-03-01,5,288.45
ORD_00101251,CUST_013640,Books,2024-03-01,2,115.42
ORD_00101428,CUST_013538,Books,2024-03-01,1,10.02
ORD_00100975,CUST_013558,Electronics,2024-03-02,1,393.7558
ORD_00101393,CUST_011480,Electronics,2024-03-02,7,2582.3595
ORD_00100366,CUST_010898,Sports,2024-03-02,3,689.1192
ORD_00103248,CUST_013508,Electronics,2024-03-02,1,86.3354
ORD_00101475,CUST_014011,Clothing,2024-03-02,4,854.8
ORD_00102272,CUST_013303,Beauty,2024-03-02,2,247.32
ORD_00104704,CUST_013413,Home & Garden,2024-03-02,1,416.56
ORD_00102625,CUST_013450,Books,2024-03-03,1,58.27
ORD_00104540,CUST_011153,Electronics,2024-03-03,1,966.2
ORD_00104743,CUST_013418,Electronics,2024-03-03,1,206.66
ORD_00102696,CUST_013032,Clothing,2024-03-03,4,420.3608
ORD_00103836,CUST_014452,Sports,2024-03-03,5,937.414
ORD_00101483,CUST_010367,Books,2024-03-03,3,111.69
ORD_00101205,CUST_010042,Electronics,2024-03-03,3,554.1768
ORD_00101259,CUST_012357,Clothing,2024-03-03,3,391.1169
ORD_00101005,CUST_011864,Clothing,2024-03-03,1,32.86
ORD_00103284,CUST_012186,Electronics,2024-03-03,1,765.1512
ORD_00104541,CUST_010811,Home & Garden,2024-03-04,1,347.0445
ORD_00101373,CUST_011552,Clothing,2024-03-04,2,108.072
ORD_00104294,CUST_011121,Sports,2024-03-04,2,687.2
ORD_00102154,CUST_014492,Sports,2024-03-04,4,1588.6
ORD_00102931,CUST_013286,Clothing,2024-03-04,1,135.47
ORD_00102236,CUST_014482,Books,2024-03-04,1,26.48
